# s  E(k)=eps-mu  kx  ky
5.244043121761427 3.895435773802314 3.141592653589793 2.102450468171631
5.256126170429081 3.9244940628217 3.141592653589793 2.114533516839284
5.268209219096734 3.953340866621434 3.141592653589793 2.126616565506937
5.280292267764388 3.981971973617521 3.141592653589793 2.13869961417459
5.29237531643204 4.010383203717336 3.141592653589793 2.150782662842243
5.304458365099693 4.038570408929904 3.141592653589793 2.162865711509896
5.316541413767347 4.066529473971497 3.141592653589793 2.174948760177549
5.328624462435 4.094256316866463 3.141592653589793 2.187031808845202
5.340707511102654 4.121746889543186 3.141592653589793 2.199114857512855
5.352790559770307 4.148997178425097 3.141592653589793 2.211197906180508
5.364873608437961 4.176003205016653 3.141592653589793 2.223280954848161
5.376956657105614 4.202761026484182 3.141592653589793 2.235364003515814
5.389039705773268 4.22926673623154 3.141592653589793 2.247447052183468
5.401122754440921 4.25551646447046 3.141592653589793 2.259530100851121
5.413205803108574 4.281506378785538 3.141592653589793 2.271613149518773
5.425288851776227 4.30723268469376 3.141592653589793 2.283696198186426
5.43737190044388 4.332691626198487 3.141592653589793 2.295779246854079
5.449454949111534 4.357879486337825 3.141592653589793 2.307862295521733
5.461537997779187 4.382792587727294 3.141592653589793 2.319945344189386
5.47362104644684 4.407427293096722 3.141592653589793 2.332028392857039
5.485704095114492 4.431780005821285 3.141592653589793 2.344111441524692
5.497787143782146 4.455847170446594 3.141592653589793 2.356194490192345
5.509870192449799 4.4796252732078 3.141592653589793 2.368277538859998
5.521953241117453 4.503110842542589 3.141592653589793 2.380360587527651
5.534036289785106 4.526300449598026 3.141592653589793 2.392443636195304
5.546119338452758 4.549190708731166 3.141592653589793 2.404526684862957
